order_id,customer_id,order_date,order_amount
ORD-11117,CUST-1385,2025-01-26,25.47
ORD-11118,CUST-1386,2024-08-19,128.68
ORD-11119,CUST-1387,2024-06-15,64.2
ORD-11120,CUST-1387,2024-07-13,60.16
ORD-11121,CUST-1388,2024-02-23,23.74
ORD-11122,CUST-1389,2024-05-23,71.06
ORD-11123,CUST-1389,2024-07-05,23.95
ORD-11124,CUST-1389,2024-08-07,64.91
ORD-11125,CUST-1389,2024-09-19,27.83
ORD-11126,CUST-1389,2024-11-24,14.16
ORD-11127,CUST-1389,2024-12-18,110.98
ORD-11128,CUST-1390,2024-10-21,73.72
ORD-11129,CUST-1390,2024-11-25,21.79
ORD-11130,CUST-1391,2024-07-17,34.36
ORD-11131,CUST-1391,2024-09-19,14.08
ORD-11132,CUST-1391,2024-11-02,196.99
ORD-11133,CUST-1392,2024-07-27,159.98
ORD-11134,CUST-1392,2024-08-10,13.98
ORD-11135,CUST-1392,2024-11-12,68.44
ORD-11136,CUST-1393,2024-03-20,30.93
ORD-11137,CUST-1393,2024-04-10,65.15
ORD-11138,CUST-1393,2024-05-24,48.64
ORD-11139,CUST-1393,2024-07-11,18.03
ORD-11140,CUST-1393,2024-07-20,24.75
ORD-11141,CUST-1393,2024-08-26,28.15
ORD-11142,CUST-1394,2024-09-16,84.34
ORD-11143,CUST-1395,2024-12-20,52.37
ORD-11144,CUST-1396,2024-04-02,160.49
ORD-11145,CUST-1396,2024-04-20,28.7
ORD-11146,CUST-1396,2024-05-01,139.89
ORD-11147,CUST-1396,2024-06-06,85.53
ORD-11148,CUST-1396,2024-06-23,104.73
ORD-11149,CUST-1396,2024-08-31,36.86
ORD-11150,CUST-1397,2024-11-08,106.87
ORD-11151,CUST-1397,2025-01-04,231.6
ORD-11152,CUST-1397,2025-01-31,21.61
ORD-11153,CUST-1398,2024-09-15,101.38
ORD-11154,CUST-1398,2024-10-01,46.28
ORD-11155,CUST-1398,2024-10-20,26.89
ORD-11156,CUST-1398,2025-01-01,168.48
ORD-11157,CUST-1399,2024-01-25,55.78
ORD-11158,CUST-1399,2024-02-04,31.07
ORD-11159,CUST-1399,2024-02-26,120.05
ORD-11160,CUST-1399,2024-06-03,35.91
ORD-11161,CUST-1399,2024-09-04,139.02
ORD-11162,CUST-1400,2024-07-19,79.95
ORD-11163,CUST-1400,2024-08-25,20.81
ORD-11164,CUST-1400,2024-09-15,117.9
ORD-11165,CUST-1401,2024-09-21,103.09
ORD-11166,CUST-1402,2024-04-10,146.65
ORD-11167,CUST-1402,2024-04-23,16.08
ORD-11168,CUST-1402,2024-06-23,54.44
ORD-11169,CUST-1402,2024-09-21,43.93
ORD-11170,CUST-1402,2024-10-04,130.19
ORD-11171,CUST-1403,2024-07-03,127.19
ORD-11172,CUST-1403,2024-09-25,92.82
ORD-11173,CUST-1404,2024-06-12,153.87
ORD-11174,CUST-1404,2024-06-19,224.07
ORD-11175,CUST-1404,2024-08-14,77.37
ORD-11176,CUST-1404,2024-09-02,31.09
ORD-11177,CUST-1404,2025-01-13,35.52
ORD-11178,CUST-1405,2024-01-05,63.58
ORD-11179,CUST-1406,2024-05-17,60.28
ORD-11180,CUST-1407,2024-01-30,83.23
ORD-11181,CUST-1407,2024-03-15,47.37
ORD-11182,CUST-1407,2024-04-13,112.43
ORD-11183,CUST-1407,2024-04-27,124.05
ORD-11184,CUST-1408,2024-08-26,367.22
ORD-11185,CUST-1408,2024-09-25,177.24
ORD-11186,CUST-1408,2024-10-19,16.16
ORD-11187,CUST-1408,2024-11-03,47.76
ORD-11188,CUST-1409,2024-02-18,17.05
ORD-11189,CUST-1409,2024-04-20,184.25
ORD-11190,CUST-1409,2024-05-20,20.75
ORD-11191,CUST-1410,2024-10-14,20.12
ORD-11192,CUST-1411,2024-03-16,15.08
ORD-11193,CUST-1412,2024-11-07,52.64
ORD-11194,CUST-1412,2025-06-02,55.41
ORD-11195,CUST-1412,2025-12-19,103.81
ORD-11196,CUST-1412,2026-01-05,62.75
ORD-11197,CUST-1412,2026-08-16,139.16
ORD-11198,CUST-1412,2026-08-25,92.15
ORD-11199,CUST-1413,2024-11-23,39.25
ORD-11200,CUST-1414,2024-04-06,29.79
ORD-11201,CUST-1415,2024-06-15,43.24
ORD-11202,CUST-1416,2025-01-16,16.54
ORD-11203,CUST-1416,2025-02-05,35.5
ORD-11204,CUST-1417,2024-09-10,21.09
ORD-11205,CUST-1418,2025-01-17,30.94
ORD-11206,CUST-1418,2025-04-20,24.52
ORD-11207,CUST-1418,2025-07-20,13.37
ORD-11208,CUST-1419,2024-05-30,44.98
ORD-11209,CUST-1419,2024-07-09,23.82
ORD-11210,CUST-1419,2024-09-04,24.42
ORD-11211,CUST-1419,2024-09-25,57.99
ORD-11212,CUST-1419,2024-12-10,99.93
ORD-11213,CUST-1419,2025-01-30,23.51
ORD-11214,CUST-1420,2024-01-16,33.31
ORD-11215,CUST-1421,2024-03-12,44.87
ORD-11216,CUST-1422,2025-01-27,43.74
ORD-11217,CUST-1423,2024-02-28,193.31
ORD-11218,CUST-1424,2024-05-05,78.13
ORD-11219,CUST-1424,2024-05-29,22.95
ORD-11220,CUST-1424,2024-07-13,121.96
ORD-11221,CUST-1425,2024-04-04,35.67
ORD-11222,CUST-1426,2024-03-13,20.06
ORD-11223,CUST-1426,2024-06-22,39.8
ORD-11224,CUST-1426,2024-08-17,14.17
ORD-11225,CUST-1426,2024-10-13,37.2
ORD-11226,CUST-1426,2024-10-20,73.67
ORD-11227,CUST-1427,2024-02-28,35.5
ORD-11228,CUST-1428,2024-07-12,21.05
ORD-11229,CUST-1429,2024-12-19,64.98
ORD-11230,CUST-1429,2025-01-27,26.64
ORD-11231,CUST-1429,2025-02-09,173.88
ORD-11232,CUST-1429,2025-03-03,42.75
ORD-11233,CUST-1430,2024-04-12,53.16
ORD-11234,CUST-1430,2024-04-28,101.04
ORD-11235,CUST-1430,2024-08-24,48.33
ORD-11236,CUST-1430,2024-09-16,224.3
ORD-11237,CUST-1431,2024-12-05,41.84
ORD-11238,CUST-1431,2025-02-19,196.46
ORD-11239,CUST-1431,2025-04-08,100.47
ORD-11240,CUST-1431,2025-06-25,133.7
ORD-11241,CUST-1431,2025-07-22,15.92
ORD-11242,CUST-1431,2025-08-19,85.31
ORD-11243,CUST-1432,2024-03-22,34.94
ORD-11244,CUST-1432,2024-05-28,55.33
ORD-11245,CUST-1432,2024-06-12,234.77
ORD-11246,CUST-1432,2024-08-12,217.23
ORD-11247,CUST-1433,2024-03-23,12.56
ORD-11248,CUST-1433,2024-03-29,258.5
ORD-11249,CUST-1433,2024-04-15,83.26
ORD-11250,CUST-1433,2024-07-11,64.5
ORD-11251,CUST-1433,2024-07-23,97.15
ORD-11252,CUST-1434,2024-12-24,20.76
ORD-11253,CUST-1434,2025-01-15,122.44
ORD-11254,CUST-1434,2025-03-01,45.02
ORD-11255,CUST-1434,2025-04-03,137.81
ORD-11256,CUST-1434,2025-04-26,144.94
ORD-11257,CUST-1435,2024-10-09,62.32
ORD-11258,CUST-1435,2024-11-28,26.72
ORD-11259,CUST-1435,2024-12-13,15.25
ORD-11260,CUST-1436,2024-10-17,20.91
ORD-11261,CUST-1436,2024-11-07,61.92
ORD-11262,CUST-1436,2024-12-19,72.15
ORD-11263,CUST-1436,2025-01-01,43.54
ORD-11264,CUST-1436,2025-02-18,240.03
ORD-11265,CUST-1436,2025-04-22,178.82
ORD-11266,CUST-1436,2025-06-30,70.73
ORD-11267,CUST-1436,2025-07-14,83.91
ORD-11268,CUST-1437,2024-11-18,25.86
ORD-11269,CUST-1437,2024-11-26,49.75
ORD-11270,CUST-1437,2025-01-18,49.92
ORD-11271,CUST-1437,2025-02-06,65.59
ORD-11272,CUST-1438,2024-07-08,39.15
ORD-11273,CUST-1438,2024-11-03,13.28
ORD-11274,CUST-1438,2024-12-14,100.23
ORD-11275,CUST-1438,2025-01-17,18.3
ORD-11276,CUST-1439,2024-02-12,130.6
ORD-11277,CUST-1439,2024-02-29,26.6
ORD-11278,CUST-1439,2024-04-05,107.68
ORD-11279,CUST-1439,2024-04-12,68.4
ORD-11280,CUST-1440,2024-11-29,20.66
ORD-11281,CUST-1441,2024-06-28,68.52
ORD-11282,CUST-1441,2024-08-10,38.77
ORD-11283,CUST-1441,2024-09-01,19.83
ORD-11284,CUST-1442,2024-04-24,77.26
ORD-11285,CUST-1442,2024-05-26,55.26
ORD-11286,CUST-1442,2024-08-02,34.03
ORD-11287,CUST-1442,2024-08-24,180.56
ORD-11288,CUST-1442,2024-08-31,55.71
ORD-11289,CUST-1443,2024-02-09,13.55
ORD-11290,CUST-1443,2024-07-12,43.26
ORD-11291,CUST-1443,2024-08-27,17.9
ORD-11292,CUST-1443,2024-10-22,187.78
ORD-11293,CUST-1443,2024-12-04,21.26
ORD-11294,CUST-1444,2024-05-03,27.15
ORD-11295,CUST-1444,2024-08-23,105.37
ORD-11296,CUST-1444,2024-10-17,35.77
ORD-11297,CUST-1444,2024-10-31,104.31
ORD-11298,CUST-1444,2024-12-03,29.13
ORD-11299,CUST-1445,2024-07-06,22.91
ORD-11300,CUST-1446,2024-03-22,107.76
ORD-11301,CUST-1447,2024-06-27,122.77
ORD-11302,CUST-1448,2024-11-27,21.83
ORD-11303,CUST-1448,2025-04-04,102.98
ORD-11304,CUST-1449,2025-01-06,27.4
ORD-11305,CUST-1449,2025-03-23,99.7
ORD-11306,CUST-1449,2025-03-30,44.33
ORD-11307,CUST-1449,2025-04-18,36.1
ORD-11308,CUST-1449,2025-10-23,79.41
ORD-11309,CUST-1450,2024-05-10,104.24
ORD-11310,CUST-1450,2024-06-06,73.41
ORD-11311,CUST-1450,2024-07-07,100.65
ORD-11312,CUST-1450,2024-07-23,16.42
ORD-11313,CUST-1450,2024-08-13,54.3
ORD-11314,CUST-1450,2024-08-26,40.98
ORD-11315,CUST-1451,2024-08-27,83.54
ORD-11316,CUST-1451,2024-09-25,91.0
ORD-11317,CUST-1452,2024-10-03,82.88
ORD-11318,CUST-1453,2024-12-29,94.61
ORD-11319,CUST-1453,2025-02-11,116.4
ORD-11320,CUST-1454,2024-12-11,55.08
ORD-11321,CUST-1454,2024-12-19,64.36
ORD-11322,CUST-1454,2025-01-17,149.11
ORD-11323,CUST-1454,2025-02-01,126.34
ORD-11324,CUST-1455,2024-07-06,139.31
ORD-11325,CUST-1455,2024-07-27,26.41
ORD-11326,CUST-1456,2024-03-07,38.8
ORD-11327,CUST-1456,2024-07-16,39.81
ORD-11328,CUST-1457,2024-02-08,95.35
ORD-11329,CUST-1457,2024-02-27,25.74
ORD-11330,CUST-1457,2024-03-04,13.94
ORD-11331,CUST-1457,2024-05-15,21.88
ORD-11332,CUST-1457,2024-06-17,73.02
ORD-11333,CUST-1458,2024-10-31,157.96
ORD-11334,CUST-1459,2024-06-30,33.73
ORD-11335,CUST-1459,2024-11-25,22.52
ORD-11336,CUST-1459,2025-01-08,34.08
ORD-11337,CUST-1459,2025-01-27,46.24
ORD-11338,CUST-1459,2025-11-30,16.17
ORD-11339,CUST-1459,2026-01-12,18.1
ORD-11340,CUST-1459,2026-01-24,50.14
ORD-11341,CUST-1459,2026-03-02,31.97
ORD-11342,CUST-1460,2025-01-21,200.68
ORD-11343,CUST-1461,2024-11-20,205.14
ORD-11344,CUST-1462,2024-04-13,51.35
ORD-11345,CUST-1462,2024-06-10,98.37
ORD-11346,CUST-1463,2024-06-11,24.55
ORD-11347,CUST-1464,2025-01-31,73.93
ORD-11348,CUST-1464,2025-02-25,108.64
ORD-11349,CUST-1464,2025-03-10,44.05
ORD-11350,CUST-1464,2025-04-03,49.24
ORD-11351,CUST-1464,2025-06-15,55.53
ORD-11352,CUST-1465,2024-07-20,32.15
ORD-11353,CUST-1465,2024-07-25,80.42
ORD-11354,CUST-1465,2024-08-31,50.83
ORD-11355,CUST-1466,2024-02-06,52.3
ORD-11356,CUST-1466,2024-03-04,143.66
ORD-11357,CUST-1466,2024-03-21,233.71
ORD-11358,CUST-1466,2024-08-15,30.99
ORD-11359,CUST-1466,2024-09-08,159.34
ORD-11360,CUST-1466,2025-02-12,50.59
ORD-11361,CUST-1467,2024-01-20,44.23
ORD-11362,CUST-1467,2024-02-13,37.15
ORD-11363,CUST-1467,2024-03-19,37.64
ORD-11364,CUST-1468,2024-08-18,278.66
ORD-11365,CUST-1468,2024-09-04,86.82
ORD-11366,CUST-1469,2024-08-26,99.96
ORD-11367,CUST-1469,2024-09-10,132.28
ORD-11368,CUST-1470,2025-01-16,17.4
ORD-11369,CUST-1470,2025-01-30,40.28
ORD-11370,CUST-1471,2024-03-26,46.92
ORD-11371,CUST-1471,2024-05-24,28.44
ORD-11372,CUST-1472,2024-01-28,37.27
ORD-11373,CUST-1472,2024-02-15,58.33
ORD-11374,CUST-1472,2024-04-27,139.52
ORD-11375,CUST-1473,2024-01-25,91.1
ORD-11376,CUST-1474,2024-06-27,96.89
ORD-11377,CUST-1474,2024-08-24,296.65
ORD-11378,CUST-1474,2024-09-09,83.07
ORD-11379,CUST-1474,2024-10-26,172.81
ORD-11380,CUST-1474,2024-11-07,103.08
ORD-11381,CUST-1475,2024-08-19,155.38
ORD-11382,CUST-1476,2024-07-15,36.64
ORD-11383,CUST-1476,2024-07-29,58.09
ORD-11384,CUST-1477,2025-01-06,143.98
ORD-11385,CUST-1478,2024-09-14,129.35
ORD-11386,CUST-1478,2024-10-27,80.07
ORD-11387,CUST-1478,2024-11-28,61.4
ORD-11388,CUST-1479,2024-08-06,21.81
ORD-11389,CUST-1479,2024-10-02,115.51
ORD-11390,CUST-1480,2024-12-16,61.33
ORD-11391,CUST-1481,2024-01-31,20.25
ORD-11392,CUST-1481,2024-02-07,31.85
ORD-11393,CUST-1481,2024-02-18,32.08
ORD-11394,CUST-1482,2024-09-12,39.6
ORD-11395,CUST-1482,2025-06-16,32.38
ORD-11396,CUST-1482,2025-07-05,185.98
ORD-11397,CUST-1482,2025-07-11,90.04
ORD-11398,CUST-1482,2025-09-12,130.16
ORD-11399,CUST-1483,2024-09-17,275.4
ORD-11400,CUST-1483,2025-01-09,50.09
ORD-11401,CUST-1483,2025-01-15,41.74
ORD-11402,CUST-1483,2025-04-08,91.08
ORD-11403,CUST-1484,2025-01-06,79.1
ORD-11404,CUST-1485,2024-05-22,87.08
ORD-11405,CUST-1485,2024-07-14,94.17
ORD-11406,CUST-1485,2024-08-02,37.16
ORD-11407,CUST-1486,2024-07-02,17.71
ORD-11408,CUST-1486,2024-08-25,124.42
ORD-11409,CUST-1486,2024-09-11,48.05
ORD-11410,CUST-1486,2024-12-07,148.78
ORD-11411,CUST-1487,2024-11-24,105.27
ORD-11412,CUST-1487,2024-12-01,133.15
ORD-11413,CUST-1488,2024-10-29,69.27
ORD-11414,CUST-1489,2024-01-23,70.11
ORD-11415,CUST-1490,2024-08-17,123.78
ORD-11416,CUST-1491,2024-01-11,98.88
ORD-11417,CUST-1492,2024-02-21,85.8
ORD-11418,CUST-1492,2024-05-24,226.33
ORD-11419,CUST-1492,2024-07-12,25.73
ORD-11420,CUST-1492,2024-07-22,121.43
ORD-11421,CUST-1493,2024-04-24,78.99
ORD-11422,CUST-1493,2024-05-15,218.51
ORD-11423,CUST-1493,2024-05-21,68.86
ORD-11424,CUST-1493,2024-06-03,93.46
ORD-11425,CUST-1493,2024-06-16,29.94
ORD-11426,CUST-1494,2024-12-30,22.81
ORD-11427,CUST-1494,2025-02-19,29.73
ORD-11428,CUST-1494,2025-03-03,87.26
ORD-11429,CUST-1495,2024-04-27,40.96
ORD-11430,CUST-1495,2024-06-08,31.4
ORD-11431,CUST-1495,2024-10-02,32.57
ORD-11432,CUST-1495,2025-01-16,19.6
ORD-11433,CUST-1496,2024-03-16,36.03
ORD-11434,CUST-1496,2024-03-25,22.6
ORD-11435,CUST-1496,2024-04-03,48.24
ORD-11436,CUST-1496,2024-06-18,22.41
ORD-11437,CUST-1496,2024-06-29,79.53
ORD-11438,CUST-1497,2025-01-04,124.5
ORD-11439,CUST-1498,2024-07-01,156.55
ORD-11440,CUST-1498,2024-08-12,128.6
ORD-11441,CUST-1498,2025-03-20,24.11
ORD-11442,CUST-1498,2025-05-16,85.41
ORD-11443,CUST-1498,2025-11-12,288.14
ORD-11444,CUST-1499,2024-11-08,169.16
ORD-11445,CUST-1500,2024-12-15,99.42
ORD-11446,CUST-1500,2025-01-02,17.03
ORD-11447,CUST-1500,2025-01-21,170.63
ORD-11448,CUST-1500,2025-03-12,95.49
ORD-11449,CUST-1500,2025-03-30,95.1
ORD-11450,CUST-1500,2025-04-05,43.08
ORD-11451,CUST-1501,2024-09-17,46.27
ORD-11452,CUST-1502,2024-12-29,32.92
ORD-11453,CUST-1503,2024-11-14,21.98
ORD-11454,CUST-1503,2025-05-08,229.22
ORD-11455,CUST-1503,2025-05-21,35.63
ORD-11456,CUST-1503,2025-05-30,33.11
ORD-11457,CUST-1503,2025-08-19,43.4
ORD-11458,CUST-1504,2024-03-07,290.79
ORD-11459,CUST-1504,2024-05-28,33.99
ORD-11460,CUST-1505,2024-08-20,184.21
ORD-11461,CUST-1506,2024-09-11,17.27
ORD-11462,CUST-1506,2024-10-06,62.24
ORD-11463,CUST-1506,2025-06-19,54.33
ORD-11464,CUST-1506,2025-09-08,49.27
ORD-11465,CUST-1507,2024-02-07,13.59
ORD-11466,CUST-1507,2024-05-15,30.04
ORD-11467,CUST-1507,2024-05-30,99.08
ORD-11468,CUST-1507,2024-06-21,58.35
ORD-11469,CUST-1507,2024-07-03,221.32
ORD-11470,CUST-1508,2024-01-08,69.92
ORD-11471,CUST-1508,2024-02-09,59.94
ORD-11472,CUST-1508,2024-02-14,48.21
ORD-11473,CUST-1509,2024-04-04,76.78
ORD-11474,CUST-1509,2024-06-27,47.42
ORD-11475,CUST-1509,2024-07-15,143.64
ORD-11476,CUST-1509,2024-09-07,51.13
ORD-11477,CUST-1510,2025-02-02,55.03
ORD-11478,CUST-1511,2024-07-04,30.84
ORD-11479,CUST-1511,2024-10-27,39.06
ORD-11480,CUST-1511,2025-03-17,62.0
ORD-11481,CUST-1511,2025-05-05,63.39
ORD-11482,CUST-1511,2025-05-16,43.14
ORD-11483,CUST-1511,2025-05-25,75.9
ORD-11484,CUST-1512,2025-01-05,93.06
ORD-11485,CUST-1512,2025-02-03,59.84
ORD-11486,CUST-1513,2025-01-21,24.99
ORD-11487,CUST-1513,2025-03-13,30.81
ORD-11488,CUST-1513,2025-05-13,109.99
ORD-11489,CUST-1514,2025-01-30,44.56
ORD-11490,CUST-1514,2025-04-04,87.53
ORD-11491,CUST-1514,2025-04-19,30.25
ORD-11492,CUST-1515,2024-12-17,231.55
ORD-11493,CUST-1516,2024-09-29,125.96
ORD-11494,CUST-1517,2024-09-06,36.52
ORD-11495,CUST-1517,2024-10-01,107.95
ORD-11496,CUST-1518,2025-01-09,125.99
ORD-11497,CUST-1518,2025-03-25,27.08
ORD-11498,CUST-1518,2025-06-11,135.87
ORD-11499,CUST-1518,2025-07-01,210.23
ORD-11500,CUST-1518,2025-07-08,23.06
ORD-11501,CUST-1518,2025-08-16,68.24
ORD-11502,CUST-1519,2024-02-27,13.42
ORD-11503,CUST-1520,2024-08-04,52.5
ORD-11504,CUST-1520,2024-09-09,17.37
ORD-11505,CUST-1521,2024-12-14,74.23
ORD-11506,CUST-1521,2024-12-26,225.64
ORD-11507,CUST-1521,2025-02-01,17.42
ORD-11508,CUST-1521,2025-03-22,31.48
ORD-11509,CUST-1522,2024-08-06,18.59
ORD-11510,CUST-1522,2024-09-04,137.25
ORD-11511,CUST-1522,2024-12-05,19.29
ORD-11512,CUST-1522,2024-12-14,32.31
ORD-11513,CUST-1522,2025-03-22,21.47
ORD-11514,CUST-1523,2024-11-11,29.8
ORD-11515,CUST-1524,2024-12-12,71.02
ORD-11516,CUST-1524,2024-12-23,48.76
ORD-11517,CUST-1525,2025-01-15,62.37
ORD-11518,CUST-1525,2025-02-11,135.04
ORD-11519,CUST-1525,2025-03-18,54.0
ORD-11520,CUST-1525,2025-04-22,134.43
ORD-11521,CUST-1525,2025-07-16,46.09
ORD-11522,CUST-1526,2024-02-12,30.24
ORD-11523,CUST-1526,2024-06-30,36.16
ORD-11524,CUST-1526,2024-07-13,52.63
ORD-11525,CUST-1526,2024-08-03,14.83
ORD-11526,CUST-1527,2024-04-07,52.28
ORD-11527,CUST-1527,2024-06-15,27.49
ORD-11528,CUST-1527,2024-08-14,13.89
ORD-11529,CUST-1527,2024-09-12,109.71
ORD-11530,CUST-1527,2024-10-05,66.42
ORD-11531,CUST-1528,2024-12-15,40.75
ORD-11532,CUST-1528,2025-02-15,37.49
ORD-11533,CUST-1529,2024-07-16,18.06
ORD-11534,CUST-1530,2024-09-25,15.97
ORD-11535,CUST-1530,2024-10-05,12.76
ORD-11536,CUST-1530,2025-09-13,117.86
ORD-11537,CUST-1530,2025-11-26,58.83
ORD-11538,CUST-1530,2025-12-17,23.16
ORD-11539,CUST-1530,2026-01-06,43.15
ORD-11540,CUST-1530,2026-03-15,62.93
ORD-11541,CUST-1530,2026-03-23,13.68
ORD-11542,CUST-1531,2024-12-16,111.86
ORD-11543,CUST-1531,2024-12-29,59.17
ORD-11544,CUST-1531,2025-02-02,76.27
ORD-11545,CUST-1531,2025-06-18,68.85
ORD-11546,CUST-1531,2025-07-27,15.86
ORD-11547,CUST-1532,2024-10-24,96.02
ORD-11548,CUST-1533,2024-05-28,31.6
ORD-11549,CUST-1533,2024-07-02,46.51
ORD-11550,CUST-1534,2024-01-22,76.4
ORD-11551,CUST-1535,2024-05-07,71.01
ORD-11552,CUST-1535,2024-05-22,20.54
ORD-11553,CUST-1535,2024-10-31,13.94
ORD-11554,CUST-1535,2025-01-17,113.34
ORD-11555,CUST-1536,2024-10-05,79.42
ORD-11556,CUST-1537,2024-01-30,91.47
ORD-11557,CUST-1537,2024-02-27,176.7
ORD-11558,CUST-1537,2024-04-19,18.66
ORD-11559,CUST-1537,2024-09-03,31.95
ORD-11560,CUST-1538,2024-06-09,40.57
ORD-11561,CUST-1538,2024-08-19,118.15
ORD-11562,CUST-1539,2024-11-15,92.34
ORD-11563,CUST-1540,2024-09-08,20.91
ORD-11564,CUST-1541,2024-12-03,79.67
ORD-11565,CUST-1541,2025-01-24,143.54
ORD-11566,CUST-1541,2025-05-09,176.5
ORD-11567,CUST-1541,2025-05-18,63.56
ORD-11568,CUST-1541,2025-07-22,104.44
ORD-11569,CUST-1542,2024-07-04,24.92
ORD-11570,CUST-1542,2024-07-27,13.69
ORD-11571,CUST-1543,2024-12-06,23.57
ORD-11572,CUST-1543,2025-05-25,132.66
ORD-11573,CUST-1543,2025-06-30,271.57
ORD-11574,CUST-1543,2025-07-09,35.97
ORD-11575,CUST-1544,2024-08-07,70.59
ORD-11576,CUST-1545,2024-12-03,26.59
ORD-11577,CUST-1546,2024-02-27,44.57
ORD-11578,CUST-1546,2024-07-17,37.54
ORD-11579,CUST-1546,2024-10-21,151.0
ORD-11580,CUST-1546,2024-11-14,18.15
ORD-11581,CUST-1546,2025-01-16,36.76
ORD-11582,CUST-1546,2025-03-30,50.5
ORD-11583,CUST-1546,2025-05-03,110.3
ORD-11584,CUST-1547,2024-09-25,32.91
ORD-11585,CUST-1547,2024-10-14,188.6
ORD-11586,CUST-1547,2024-12-15,68.45
ORD-11587,CUST-1547,2025-02-04,14.43
ORD-11588,CUST-1547,2025-03-24,58.8
ORD-11589,CUST-1548,2024-03-18,208.2
ORD-11590,CUST-1549,2024-10-13,62.71
ORD-11591,CUST-1550,2024-03-16,52.64
ORD-11592,CUST-1551,2024-06-16,17.43
ORD-11593,CUST-1551,2024-07-05,266.8
ORD-11594,CUST-1552,2024-07-26,14.99
ORD-11595,CUST-1553,2024-07-05,30.36
ORD-11596,CUST-1553,2024-08-07,52.01
ORD-11597,CUST-1553,2024-09-20,41.18
ORD-11598,CUST-1553,2024-10-03,58.04
ORD-11599,CUST-1553,2024-12-26,83.39
ORD-11600,CUST-1554,2024-10-23,126.77
ORD-11601,CUST-1554,2025-03-31,155.88
ORD-11602,CUST-1555,2024-07-02,76.86
ORD-11603,CUST-1556,2024-06-14,102.65
ORD-11604,CUST-1556,2024-08-11,316.15
ORD-11605,CUST-1557,2024-12-15,16.51
ORD-11606,CUST-1557,2025-03-28,38.44
ORD-11607,CUST-1557,2025-04-18,59.15
ORD-11608,CUST-1557,2025-08-28,15.68
ORD-11609,CUST-1557,2025-09-21,138.72
ORD-11610,CUST-1558,2025-01-01,105.79
ORD-11611,CUST-1559,2024-06-23,23.59
ORD-11612,CUST-1559,2024-11-07,107.14
ORD-11613,CUST-1560,2024-02-20,61.51
ORD-11614,CUST-1560,2024-03-10,13.88
ORD-11615,CUST-1560,2024-05-11,14.65
ORD-11616,CUST-1560,2024-06-25,62.86
ORD-11617,CUST-1560,2024-12-03,55.53
ORD-11618,CUST-1560,2024-12-10,64.65
ORD-11619,CUST-1560,2025-03-07,386.91
ORD-11620,CUST-1561,2024-09-03,46.33
ORD-11621,CUST-1562,2024-10-01,205.67
ORD-11622,CUST-1563,2025-01-08,107.01
ORD-11623,CUST-1563,2025-03-02,125.38
ORD-11624,CUST-1564,2024-08-24,55.32
ORD-11625,CUST-1564,2024-10-11,13.16
ORD-11626,CUST-1564,2024-10-25,56.44
ORD-11627,CUST-1564,2025-03-14,43.95
ORD-11628,CUST-1564,2025-04-12,94.02
ORD-11629,CUST-1565,2025-01-21,21.6
ORD-11630,CUST-1566,2024-11-08,27.1
ORD-11631,CUST-1567,2024-02-03,119.64
ORD-11632,CUST-1568,2024-07-22,29.73
ORD-11633,CUST-1568,2024-10-18,96.93
ORD-11634,CUST-1568,2025-04-18,23.5
ORD-11635,CUST-1568,2025-05-04,27.97
ORD-11636,CUST-1568,2025-07-18,25.95
ORD-11637,CUST-1569,2024-12-02,65.07
ORD-11638,CUST-1569,2025-03-21,181.91
ORD-11639,CUST-1570,2024-09-24,154.96
ORD-11640,CUST-1571,2024-08-11,57.92
ORD-11641,CUST-1571,2024-08-23,50.43
ORD-11642,CUST-1571,2024-09-15,60.46
ORD-11643,CUST-1571,2024-10-29,13.05
ORD-11644,CUST-1571,2025-01-06,93.64
ORD-11645,CUST-1572,2024-05-09,25.7
ORD-11646,CUST-1572,2024-06-21,23.44
ORD-11647,CUST-1573,2024-02-01,151.0
ORD-11648,CUST-1573,2024-02-09,92.25
ORD-11649,CUST-1573,2024-06-06,33.02
ORD-11650,CUST-1573,2024-07-01,67.2
ORD-11651,CUST-1574,2024-07-07,15.78
ORD-11652,CUST-1574,2024-07-21,114.1
ORD-11653,CUST-1574,2024-08-22,35.84
ORD-11654,CUST-1575,2025-01-03,69.13
ORD-11655,CUST-1575,2025-02-11,71.48
ORD-11656,CUST-1575,2025-03-08,119.47
ORD-11657,CUST-1576,2024-08-02,191.76
ORD-11658,CUST-1577,2024-02-10,97.25
ORD-11659,CUST-1577,2024-02-25,42.66
ORD-11660,CUST-1578,2024-11-23,24.74
ORD-11661,CUST-1578,2025-02-10,89.23
ORD-11662,CUST-1578,2025-03-23,90.66
ORD-11663,CUST-1579,2024-09-12,39.31
ORD-11664,CUST-1580,2024-12-23,32.75
ORD-11665,CUST-1580,2025-01-20,161.26
ORD-11666,CUST-1580,2025-05-06,87.73
ORD-11667,CUST-1580,2025-08-07,18.54
ORD-11668,CUST-1581,2024-04-05,47.68
ORD-11669,CUST-1582,2024-04-28,67.7
ORD-11670,CUST-1583,2024-10-24,23.22
ORD-11671,CUST-1583,2024-11-04,40.07
ORD-11672,CUST-1583,2025-01-22,30.88
ORD-11673,CUST-1584,2024-08-10,61.24
ORD-11674,CUST-1584,2024-10-01,29.76
ORD-11675,CUST-1585,2024-05-29,40.67
